Student ID,First Name,Last Name,Year of Enrollment,Year of Graduation,Dropout Year,Major,SAT Scores,Household Income,Pell Grant Status,White
9123,Alice,Smith,2003,,,Non-STEM,1155,47602,1,1
9124,Sara,Miller,2004,,,STEM,906,134654,0,1
9125,Jane,Smith,2011,,,Non-STEM,1107,86964,0,1
9126,Sara,Smith,2019,,,Non-STEM,1268,93036,0,0
9127,John,Miller,2007,,,STEM,1456,131730,0,0
9128,Mike,Brown,2023,,2025,STEM,1328,67663,0,1
9129,Alice,Johnson,2012,,2014,STEM,997,77151,0,1
9130,Alice,Johnson,2011,,,STEM,1301,25498,1,1
9131,Mike,Williams,2011,,,Non-STEM,1269,93114,0,0
9132,Alice,Brown,2016,,,Non-STEM,999,86049,0,0
9133,John,Jones,2008,,,STEM,1033,39396,1,1
9134,Mike,Johnson,2018,,,Non-STEM,1560,98279,0,1
9135,Tom,Brown,2000,,,Non-STEM,941,71305,0,1
9136,Sara,Miller,2004,,2006,Non-STEM,1146,133443,0,1
9137,Sara,Johnson,2016,,,Non-STEM,1600,36038,1,1
9138,Tom,Johnson,2003,,,STEM,584,69682,0,0
9139,Sara,Brown,2003,,,STEM,996,89786,0,0
9140,Sara,Jones,2020,,,STEM,1021,77605,0,1
9141,Alice,Jones,2013,,,STEM,1034,73810,0,0
9142,Jane,Miller,2020,,,Non-STEM,990,128321,0,0
9143,Jane,Brown,2006,,,STEM,998,89914,0,0
9144,Mike,Brown,2006,,,STEM,1098,64571,0,1
9145,Mike,Smith,2013,,2016,STEM,891,0,1,0
9146,John,Smith,2013,,,STEM,937,65832,0,0
9147,Sara,Smith,2003,,,Non-STEM,1078,86030,0,1
9148,Jane,Smith,2006,,,STEM,1020,65240,0,1
9149,Tom,Williams,2001,,,STEM,753,52875,1,1
9150,Sara,Miller,2002,,2003,STEM,880,71391,0,1
9151,Mike,Miller,2013,,,Non-STEM,992,70106,0,1
9152,Jane,Johnson,2011,,,Non-STEM,1240,95238,0,1
9153,Alice,Smith,2017,,,Non-STEM,661,93675,0,1
9154,Sara,Williams,2005,,2007,Non-STEM,987,93615,0,0
9155,Mike,Miller,2021,,,Non-STEM,1146,114645,0,1
9156,Alice,Miller,2013,,2014,STEM,936,100882,0,0
9157,Mike,Williams,2003,,2004,Non-STEM,773,42712,1,0
9158,Alice,Brown,2008,,2010,STEM,1060,69465,0,1
9159,Sara,Williams,2003,,,STEM,1390,148240,0,1
9160,Sara,Jones,2005,,,STEM,1032,47405,1,1
9161,Sara,Williams,2016,,,Non-STEM,1004,73248,0,0
9162,Tom,Jones,2014,,,STEM,1600,118238,0,1
9163,Tom,Brown,2013,,2014,STEM,1074,106684,0,1
9164,Jane,Brown,2012,,,Non-STEM,1064,112821,0,1
9165,Sara,Williams,2020,,2021,STEM,774,74539,0,1
9166,Tom,Johnson,2010,,,STEM,944,66254,0,1
9167,Tom,Johnson,2016,,,STEM,774,115485,0,1
9168,Mike,Jones,2023,,,Non-STEM,1144,63904,0,0
9169,Tom,Johnson,2000,,,Non-STEM,782,71275,0,1
9170,Sara,Smith,2011,,,STEM,1094,93518,0,1
9171,Jane,Smith,2018,,,Non-STEM,1075,44108,1,0
9172,Sara,Smith,2018,,2020,STEM,1293,99234,0,0
9173,Tom,Williams,2016,,,Non-STEM,1039,41660,1,0
9174,Sara,Brown,2007,,2009,STEM,1042,79408,0,0
9175,Jane,Smith,2005,,,Non-STEM,1135,82004,0,0
9176,Jane,Jones,2019,,2021,STEM,1264,55009,1,1
9177,Tom,Miller,2010,,2013,STEM,780,46632,1,1
9178,Sara,Jones,2019,,,STEM,1318,71241,0,1
9179,Tom,Johnson,2022,,2024,Non-STEM,1288,54047,1,1
9180,Sara,Johnson,2014,,,STEM,1027,87932,0,1
9181,Mike,Jones,2007,,2009,Non-STEM,1425,63222,0,1
9182,Sara,Brown,2017,,,STEM,1114,88688,0,0
9183,Alice,Williams,2023,,,Non-STEM,981,62818,0,1
9184,Alice,Williams,2012,,,Non-STEM,1033,98342,0,1
9185,Tom,Miller,2018,,2019,STEM,877,10933,1,1
9186,John,Brown,2009,,2010,STEM,722,66630,0,1
9187,Mike,Jones,2013,,2014,STEM,764,108229,0,0
9188,John,Miller,2014,,,STEM,1192,84138,0,1
9189,Jane,Miller,2000,,2003,Non-STEM,1345,121700,0,0
9190,Jane,Jones,2006,,,STEM,1377,75263,0,1
9191,Alice,Williams,2004,,2006,Non-STEM,1263,101580,0,1
9192,Sara,Brown,2021,,2023,Non-STEM,996,84773,0,0
9193,Sara,Jones,2015,,2016,STEM,756,88612,0,0
9194,Tom,Brown,2012,,,Non-STEM,996,38557,1,1
9195,Jane,Brown,2000,,,STEM,961,104270,0,0
9196,Alice,Miller,2003,,2006,Non-STEM,1156,67718,0,0
9197,John,Jones,2015,,,Non-STEM,1057,98644,0,1
9198,John,Williams,2000,,,Non-STEM,1202,94343,0,0
9199,Jane,Miller,2014,,,STEM,964,83548,0,1
9200,Sara,Miller,2021,,,Non-STEM,652,43965,1,1
9201,Tom,Smith,2003,,2006,Non-STEM,904,131429,0,0
9202,Jane,Miller,2001,,2003,Non-STEM,1233,107179,0,1
9203,Jane,Jones,2023,,2025,STEM,1081,22771,1,0
9204,Mike,Williams,2008,,,Non-STEM,1186,42948,1,0
9205,Jane,Williams,2004,,,Non-STEM,1139,92974,0,0
9206,John,Jones,2008,,,Non-STEM,982,114754,0,0
9207,Alice,Miller,2016,,,STEM,1522,60476,0,1
9208,Mike,Brown,2017,,2019,STEM,1460,52323,1,1
9209,Alice,Williams,2007,,2010,STEM,1052,79725,0,0
9210,Mike,Johnson,2012,,2015,STEM,676,111882,0,0
9211,Alice,Brown,2016,,,STEM,1096,76164,0,0
9212,Jane,Johnson,2019,,,STEM,1055,92617,0,1
9213,Mike,Miller,2001,,2003,Non-STEM,1249,77489,0,0
9214,Tom,Smith,2002,,2003,STEM,1415,83866,0,1
9215,Sara,Johnson,2000,,,Non-STEM,1128,73330,0,1
9216,Alice,Jones,2022,,,STEM,1010,120196,0,0
9217,Alice,Jones,2010,,,Non-STEM,872,39461,1,1
9218,Sara,Johnson,2009,,,Non-STEM,1245,35097,1,1
9219,John,Jones,2021,,,Non-STEM,857,89980,0,1
9220,Jane,Jones,2002,,,STEM,1377,131897,0,1
9221,Sara,Miller,2018,,,Non-STEM,914,60349,0,0
9222,Tom,Johnson,2012,,2013,Non-STEM,680,80638,0,1
9223,John,Miller,2004,,,STEM,783,67638,0,1
9224,John,Brown,2003,,2004,Non-STEM,648,70010,0,1
9225,Alice,Miller,2015,,,Non-STEM,1335,0,1,1
9226,John,Johnson,2003,,,STEM,1090,101219,0,1
9227,Jane,Brown,2011,,,STEM,1137,60440,0,0
9228,Sara,Brown,2009,,,Non-STEM,967,87594,0,1
9229,Sara,Johnson,2006,,2008,Non-STEM,982,111080,0,1
9230,Jane,Johnson,2002,,2003,STEM,1028,75294,0,1
9231,Jane,Williams,2010,,2011,STEM,839,109143,0,1
9232,John,Jones,2003,,,Non-STEM,852,71103,0,1
9233,Jane,Jones,2007,,,STEM,1181,104384,0,1
9234,Jane,Miller,2020,,,Non-STEM,1219,73911,0,1
9235,Mike,Brown,2020,,,Non-STEM,1133,96764,0,1
9236,John,Miller,2003,,,Non-STEM,926,102163,0,0
9237,Jane,Williams,2001,,2002,STEM,1154,60222,0,0
9238,Tom,Miller,2016,,2018,Non-STEM,1300,60726,0,1
9239,Tom,Miller,2021,,2023,Non-STEM,1092,97828,0,1
9240,Tom,Johnson,2016,,2019,STEM,1024,62448,0,1
9241,Tom,Brown,2020,,,STEM,868,132774,0,1
9242,Mike,Williams,2003,,,Non-STEM,682,84629,0,1
9243,Sara,Williams,2017,,2018,Non-STEM,1230,104577,0,1
9244,Jane,Williams,2012,,,Non-STEM,935,76121,0,0
9245,John,Smith,2014,,,STEM,1262,74916,0,1
9246,Mike,Brown,2005,,,STEM,1249,40683,1,1
9247,Alice,Jones,2018,,2019,Non-STEM,1000,118665,0,1
9248,John,Williams,2023,,,Non-STEM,927,60780,0,1
9249,Jane,Jones,2016,,,Non-STEM,1014,98630,0,1
9250,Mike,Jones,2015,,2018,STEM,1109,38128,1,1
9251,John,Johnson,2017,,,Non-STEM,1180,40361,1,0
9252,Tom,Miller,2006,,2007,Non-STEM,1516,34033,1,0
9253,John,Johnson,2005,,2008,Non-STEM,1159,56241,1,1
9254,Sara,Miller,2007,,,STEM,1477,51607,1,1
9255,John,Johnson,2005,,,STEM,996,101527,0,0
9256,Mike,Brown,2010,,,Non-STEM,1386,55964,1,0
9257,Alice,Smith,2014,,,STEM,904,101390,0,1
9258,Mike,Williams,2001,,,STEM,849,82011,0,1
9259,Jane,Williams,2006,,,Non-STEM,1228,65354,0,1
9260,Sara,Miller,2018,,,Non-STEM,1084,26999,1,0
9261,Alice,Miller,2013,,,STEM,1389,104565,0,1
9262,Alice,Miller,2005,,2008,Non-STEM,979,77140,0,1
9263,Mike,Miller,2001,,,Non-STEM,1002,72088,0,0
9264,Jane,Brown,2004,,2005,STEM,735,88052,0,1
9265,Jane,Williams,2011,,,Non-STEM,1238,105869,0,0
9266,Alice,Williams,2011,,2012,Non-STEM,1201,62979,0,1
9267,Jane,Jones,2017,,,Non-STEM,1087,86167,0,0
9268,Jane,Miller,2010,,,Non-STEM,935,90753,0,0
9269,Sara,Johnson,2012,,,STEM,1186,52300,1,1
9270,Alice,Jones,2017,,,STEM,865,58834,1,1
9271,Mike,Jones,2021,,2024,STEM,973,64597,0,1
9272,Alice,Williams,2018,,2019,Non-STEM,900,44892,1,0
9273,Tom,Johnson,2000,,2002,Non-STEM,1168,115973,0,0
9274,Jane,Smith,2001,,,Non-STEM,1097,102837,0,0
9275,John,Jones,2006,,,STEM,1252,78196,0,0
9276,Mike,Jones,2016,,2018,Non-STEM,1296,65526,0,1
9277,Mike,Williams,2021,,2022,STEM,1111,65050,0,0
9278,Sara,Miller,2015,,,Non-STEM,1115,145403,0,0
9279,Alice,Brown,2009,,2010,Non-STEM,951,110794,0,1
9280,Alice,Smith,2016,,2018,STEM,1270,84573,0,1
9281,Sara,Brown,2021,,2024,STEM,1116,78674,0,1
9282,Mike,Johnson,2002,,,Non-STEM,1213,64313,0,1
9283,Mike,Miller,2005,,2006,STEM,838,89428,0,0
9284,Tom,Brown,2007,,2009,Non-STEM,906,49144,1,0
9285,Mike,Williams,2007,,2010,Non-STEM,1331,39791,1,1
9286,Mike,Brown,2019,,2022,STEM,749,116622,0,1
9287,Jane,Johnson,2009,,2011,STEM,1238,112718,0,1
9288,Mike,Williams,2012,,,STEM,871,63247,0,0
9289,Jane,Johnson,2013,,,Non-STEM,1314,83387,0,1
9290,Alice,Smith,2014,,2017,STEM,1243,110820,0,0
9291,Tom,Johnson,2009,,,STEM,983,58355,1,0
9292,Alice,Williams,2021,,2024,Non-STEM,1527,85773,0,1
9293,Jane,Miller,2005,,2006,STEM,1017,80509,0,0
9294,John,Jones,2016,,2017,Non-STEM,1276,89424,0,1
9295,Jane,Brown,2023,,2024,STEM,1252,66403,0,1
9296,Tom,Smith,2009,,,STEM,1014,77423,0,1
9297,John,Smith,2001,,,Non-STEM,1086,52904,1,1
9298,Jane,Johnson,2012,,,Non-STEM,1019,103896,0,1
9299,Alice,Smith,2019,,2022,STEM,930,95808,0,1
9300,Mike,Brown,2000,,2002,STEM,820,51473,1,1
9301,Tom,Miller,2015,,2017,Non-STEM,926,77078,0,1
9302,John,Brown,2002,,,Non-STEM,1320,123816,0,1
9303,Jane,Smith,2015,,,Non-STEM,1264,90285,0,1
9304,John,Johnson,2016,,,STEM,1368,36729,1,0
9305,Jane,Smith,2002,,2003,STEM,1143,110532,0,1
9306,Mike,Brown,2017,,,Non-STEM,1017,87845,0,0
9307,Tom,Williams,2010,,,STEM,1014,84176,0,1
9308,Mike,Johnson,2002,,,Non-STEM,1020,65410,0,1
9309,Alice,Smith,2020,,,Non-STEM,693,75231,0,1
9310,Tom,Williams,2019,,,STEM,1345,84991,0,0
9311,Tom,Jones,2016,,,STEM,817,57729,1,1
9312,Alice,Miller,2013,,,Non-STEM,1240,72878,0,0
9313,Mike,Williams,2011,,,Non-STEM,1013,149588,0,1
9314,Mike,Johnson,2009,,2010,STEM,921,67593,0,0
9315,Jane,Miller,2012,,,STEM,552,124011,0,1
9316,Mike,Williams,2011,,,STEM,1101,67089,0,1
9317,John,Brown,2006,,,Non-STEM,1121,75746,0,0
9318,John,Jones,2018,,,STEM,1076,129783,0,1
9319,Mike,Miller,2009,,,STEM,1186,92252,0,1
9320,Tom,Miller,2010,,,Non-STEM,968,115201,0,0
9321,Tom,Smith,2002,,2003,STEM,1026,87132,0,1
9322,Alice,Brown,2011,,,Non-STEM,823,100748,0,0
9323,Alice,Jones,2004,,,STEM,1229,114543,0,0
9324,Mike,Williams,2014,,,STEM,955,83602,0,1
9325,Jane,Williams,2017,,,STEM,1090,98252,0,0
9326,Alice,Brown,2018,,,STEM,1123,45785,1,1
9327,Tom,Johnson,2010,,2012,Non-STEM,899,39554,1,0
9328,Sara,Miller,2014,,2016,STEM,873,123856,0,0
9329,Alice,Miller,2009,,,Non-STEM,920,118397,0,0
9330,Jane,Johnson,2003,,2004,Non-STEM,1502,20415,1,0
9331,John,Miller,2003,,2005,Non-STEM,818,55572,1,1
9332,Alice,Smith,2008,,2010,Non-STEM,1001,48094,1,1
9333,Jane,Miller,2017,,,Non-STEM,760,45903,1,1
9334,John,Williams,2015,,2016,STEM,1114,63173,0,0
9335,Mike,Brown,2012,,2015,STEM,863,129406,0,0
9336,Tom,Johnson,2019,,2020,STEM,879,95805,0,0
9337,John,Brown,2020,,,Non-STEM,1453,108838,0,1
9338,Alice,Jones,2011,,2012,Non-STEM,901,9980,1,1
9339,Tom,Smith,2005,,2006,STEM,1349,70145,0,1
9340,Sara,Brown,2000,,2001,Non-STEM,1179,115537,0,1
9341,Sara,Jones,2022,,2023,Non-STEM,1007,64616,0,0
9342,John,Brown,2019,,,STEM,1009,24310,1,1
9343,Jane,Johnson,2023,,,Non-STEM,836,39524,1,1
9344,Mike,Jones,2008,,,Non-STEM,1129,71276,0,0
9345,Mike,Brown,2019,,2022,Non-STEM,780,99832,0,1
9346,Tom,Williams,2004,,2005,Non-STEM,1337,88155,0,1
9347,Alice,Jones,2009,,,STEM,1183,101007,0,0
9348,Mike,Smith,2014,,,Non-STEM,1126,81952,0,1
9349,John,Williams,2019,,,Non-STEM,961,107847,0,1
9350,Mike,Brown,2018,,,Non-STEM,1128,88229,0,0
9351,Tom,Johnson,2002,,2005,Non-STEM,1128,43486,1,0
9352,Alice,Williams,2002,,,Non-STEM,1183,57213,1,1
9353,John,Jones,2023,,2026,STEM,947,23964,1,0
9354,Mike,Jones,2023,,,Non-STEM,1187,89330,0,1
9355,Jane,Williams,2021,,,STEM,1354,60068,0,1
9356,Jane,Miller,2005,,,STEM,898,63808,0,0
9357,Alice,Williams,2015,,,STEM,1169,103442,0,1
9358,John,Miller,2019,,2020,Non-STEM,1122,83470,0,1
9359,Tom,Miller,2015,,,STEM,1128,34074,1,1
9360,John,Jones,2022,,,STEM,1287,137713,0,0
9361,Mike,Miller,2015,,,STEM,1029,118104,0,0
9362,John,Smith,2009,,,Non-STEM,834,66028,0,1
9363,Tom,Williams,2001,,,Non-STEM,1573,68272,0,1
9364,Mike,Johnson,2016,,,STEM,1129,103444,0,1
9365,Sara,Smith,2006,,2008,STEM,985,91936,0,0
9366,Tom,Jones,2011,,2013,Non-STEM,1167,35751,1,0
9367,Jane,Jones,2004,,,Non-STEM,1064,68171,0,1
9368,Sara,Smith,2005,,2006,STEM,983,53513,1,0
9369,Mike,Smith,2009,,2010,Non-STEM,1074,126580,0,1
9370,Tom,Jones,2018,,2019,Non-STEM,1310,31277,1,1
9371,Tom,Smith,2020,,2021,STEM,1003,1527,1,0
9372,Alice,Miller,2007,,,STEM,1027,50105,1,1
9373,Jane,Johnson,2014,,,Non-STEM,830,56857,1,1
9374,Mike,Smith,2006,,,Non-STEM,805,88770,0,0
9375,Tom,Smith,2000,,2003,Non-STEM,1098,65140,0,0
9376,John,Williams,2015,,,Non-STEM,979,87128,0,0
9377,John,Williams,2011,,2014,STEM,1050,126588,0,1
9378,Jane,Smith,2000,,2003,STEM,1218,0,1,0
9379,Alice,Smith,2003,,,Non-STEM,1230,75241,0,0
9380,Tom,Jones,2013,,,STEM,1277,90688,0,0
9381,Alice,Williams,2003,,2004,STEM,1033,107432,0,0
9382,Alice,Jones,2012,,,Non-STEM,1005,121959,0,1
9383,Mike,Miller,2000,,2003,STEM,937,126101,0,1
9384,Alice,Williams,2019,,,Non-STEM,1355,90057,0,1
9385,Mike,Smith,2016,,,Non-STEM,1328,119505,0,1
9386,Mike,Johnson,2003,,2004,STEM,1100,42379,1,1
9387,Alice,Johnson,2022,,2025,STEM,947,97635,0,0
9388,Tom,Johnson,2022,,2023,STEM,969,96296,0,0
9389,Mike,Miller,2012,,2015,STEM,461,69128,0,1
9390,Tom,Williams,2015,,,Non-STEM,883,58260,1,1
9391,John,Jones,2007,,,Non-STEM,1313,77826,0,0
9392,Sara,Smith,2004,,,STEM,1207,48998,1,1
9393,John,Brown,2007,,,Non-STEM,997,78079,0,1
9394,Sara,Johnson,2018,,,Non-STEM,1021,80976,0,1
9395,John,Jones,2006,,2007,STEM,1260,152322,0,1
9396,Jane,Williams,2014,,,STEM,824,98933,0,0
9397,Alice,Williams,2019,,,Non-STEM,893,108741,0,1
9398,Sara,Jones,2007,,,STEM,1125,82961,0,1
9399,Alice,Brown,2015,,2018,Non-STEM,1394,91499,0,0
9400,Jane,Johnson,2004,,,STEM,1054,31297,1,1
9401,Sara,Johnson,2012,,2015,STEM,1140,78381,0,0
9402,Tom,Smith,2013,,,Non-STEM,1453,58696,1,0
9403,Jane,Miller,2006,,,STEM,677,78778,0,0
9404,Sara,Miller,2008,,2009,Non-STEM,1107,69620,0,1
9405,Alice,Williams,2016,,,Non-STEM,744,57285,1,1
9406,Tom,Brown,2022,,,Non-STEM,1072,106858,0,1
9407,Alice,Miller,2002,,,Non-STEM,1203,58728,1,1
9408,Sara,Smith,2006,,,STEM,775,94084,0,1
9409,Tom,Smith,2011,,2012,Non-STEM,1227,95405,0,1
9410,Alice,Williams,2000,,,Non-STEM,1084,75778,0,0
9411,Jane,Williams,2008,,,STEM,749,76648,0,1
9412,Mike,Brown,2020,,2023,Non-STEM,1157,97329,0,1
9413,Sara,Smith,2022,,2023,STEM,1202,83919,0,0
9414,Mike,Smith,2018,,2021,Non-STEM,1319,70133,0,1
9415,Tom,Jones,2001,,,STEM,1163,59916,1,1
9416,Tom,Smith,2008,,,Non-STEM,1150,14614,1,0
9417,Jane,Brown,2023,,,STEM,972,82256,0,1
9418,John,Smith,2011,,,STEM,914,79638,0,1
9419,Alice,Brown,2013,,,Non-STEM,921,20982,1,1
9420,Alice,Johnson,2013,,,Non-STEM,1030,87599,0,1
9421,Tom,Brown,2015,,,STEM,1147,61238,0,0
9422,Alice,Johnson,2021,,,STEM,1142,34289,1,1
9423,Sara,Johnson,2021,,,Non-STEM,1006,40056,1,1
9424,Alice,Miller,2020,,,STEM,1297,59885,1,0
9425,John,Williams,2004,,,STEM,996,83954,0,0
9426,John,Jones,2009,,,Non-STEM,1098,72264,0,0
9427,Tom,Miller,2011,,,Non-STEM,883,106857,0,0
9428,Sara,Smith,2016,,,STEM,1120,60592,0,1
9429,Sara,Brown,2015,,,STEM,933,55039,1,1
9430,Sara,Johnson,2004,,,STEM,1227,68011,0,1
9431,Alice,Johnson,2006,,,STEM,1326,94994,0,1
9432,Tom,Miller,2009,,,Non-STEM,713,58947,1,1
9433,Tom,Jones,2023,,,STEM,1063,54827,1,0
9434,Sara,Williams,2016,,2017,Non-STEM,761,78653,0,1
9435,John,Williams,2020,,2023,STEM,943,91832,0,1
9436,John,Brown,2004,,2006,Non-STEM,1225,85217,0,1
9437,Tom,Smith,2014,,2017,Non-STEM,1138,97746,0,1
9438,Tom,Jones,2014,,2015,STEM,1380,98382,0,0
9439,Jane,Miller,2012,,2013,STEM,1048,66733,0,1
9440,John,Williams,2013,,,Non-STEM,920,67831,0,0
9441,Mike,Johnson,2003,,2005,STEM,1350,80252,0,1
9442,John,Williams,2017,,,Non-STEM,1156,77380,0,1
9443,Mike,Jones,2007,,2010,Non-STEM,767,106785,0,1
9444,Sara,Miller,2013,,,Non-STEM,727,62418,0,1
9445,Alice,Miller,2021,,,STEM,1265,108121,0,0
9446,Alice,Smith,2020,,2022,STEM,900,79007,0,0
9447,John,Williams,2015,,,STEM,956,44525,1,0
9448,John,Jones,2012,,,STEM,882,78367,0,1
9449,Tom,Johnson,2020,,,STEM,1008,78539,0,1
9450,Alice,Johnson,2002,,,Non-STEM,954,56359,1,1
9451,Mike,Smith,2002,,,Non-STEM,720,48467,1,0
9452,Alice,Jones,2010,,,STEM,1253,58932,1,1
9453,Sara,Smith,2022,,2024,STEM,1172,112860,0,1
9454,John,Jones,2000,,,Non-STEM,1177,49373,1,1
9455,John,Miller,2005,,,Non-STEM,1424,114564,0,1
9456,Sara,Johnson,2007,,2010,STEM,1092,63467,0,0
9457,Tom,Brown,2011,,,STEM,1150,86048,0,1
9458,Alice,Johnson,2022,,2024,Non-STEM,1077,70279,0,0
9459,John,Brown,2002,,,Non-STEM,967,90495,0,1
9460,John,Smith,2020,,2023,STEM,1319,55287,1,0
9461,Tom,Williams,2016,,2017,Non-STEM,1055,109607,0,0
9462,Mike,Johnson,2002,,2005,STEM,897,119231,0,1
9463,John,Brown,2000,,2001,Non-STEM,934,63717,0,1
9464,Jane,Williams,2008,,2011,Non-STEM,672,89604,0,0
9465,John,Johnson,2016,,,STEM,1199,15691,1,0
9466,John,Brown,2005,,,Non-STEM,1070,144349,0,1
9467,Mike,Johnson,2007,,,STEM,743,30121,1,0
9468,Tom,Jones,2016,,2017,STEM,1161,49395,1,0
9469,Tom,Jones,2016,,,Non-STEM,670,61207,0,1
9470,Sara,Johnson,2009,,,STEM,916,77239,0,0
9471,Tom,Smith,2003,,,Non-STEM,1168,78639,0,1
9472,Sara,Miller,2007,,,STEM,1346,69818,0,0
9473,Tom,Smith,2005,,2007,STEM,1022,64913,0,1
9474,Jane,Williams,2018,,2020,Non-STEM,1002,121610,0,1
9475,Tom,Smith,2010,,2013,STEM,1206,99299,0,1
9476,Tom,Smith,2019,,2020,STEM,1056,102585,0,0
9477,John,Williams,2008,,2011,STEM,983,72324,0,0
9478,Tom,Johnson,2012,,,STEM,950,37788,1,0
9479,Alice,Jones,2010,,2011,STEM,1062,32921,1,1
9480,John,Miller,2010,,,STEM,1069,95469,0,1
9481,Alice,Jones,2022,,2023,Non-STEM,639,129858,0,0
9482,Mike,Brown,2018,,,STEM,1232,58159,1,0
9483,Jane,Miller,2019,,2022,Non-STEM,885,87933,0,1
9484,Tom,Williams,2019,,,Non-STEM,992,99711,0,0
9485,Mike,Brown,2015,,2017,STEM,1157,94316,0,1
9486,Alice,Brown,2023,,2024,Non-STEM,926,101171,0,1
9487,Jane,Williams,2003,,,STEM,1080,43044,1,0
9488,John,Smith,2006,,2009,STEM,1082,55954,1,0
9489,John,Miller,2022,,,STEM,1166,105096,0,1
9490,John,Smith,2007,,2010,Non-STEM,1275,26282,1,0
9491,Mike,Smith,2016,,2017,Non-STEM,1020,113291,0,1
9492,Tom,Williams,2019,,,STEM,1165,71118,0,1
9493,Alice,Miller,2005,,,STEM,1198,105916,0,0
9494,Sara,Brown,2011,,,Non-STEM,1105,94511,0,1
9495,Sara,Smith,2007,,,Non-STEM,1315,89622,0,1
9496,John,Miller,2016,,,STEM,1037,72415,0,0
9497,Tom,Brown,2007,,2009,STEM,1101,74570,0,0
9498,John,Johnson,2001,,,Non-STEM,1084,111401,0,0
9499,John,Brown,2016,,2018,STEM,1053,117232,0,0
9500,Jane,Williams,2007,,2010,STEM,872,49909,1,0
9501,Mike,Miller,2018,,,Non-STEM,1020,44682,1,1
9502,Jane,Smith,2021,,2024,Non-STEM,938,59854,1,0
9503,Sara,Williams,2020,,,Non-STEM,981,60688,0,0
9504,Mike,Johnson,2013,,,Non-STEM,1140,90682,0,1
9505,Mike,Brown,2009,,2012,STEM,1020,43647,1,0
9506,Mike,Jones,2022,,,Non-STEM,1363,50840,1,1
9507,Sara,Williams,2001,,2002,Non-STEM,1062,76903,0,1
9508,Sara,Miller,2020,,2023,STEM,1360,60202,0,1
9509,Sara,Miller,2016,,,Non-STEM,755,47473,1,1
9510,Alice,Williams,2021,,,STEM,980,112662,0,1
9511,Sara,Williams,2019,,,Non-STEM,1179,75675,0,0
9512,Jane,Brown,2011,,2012,Non-STEM,1134,47269,1,1
9513,Tom,Brown,2022,,,STEM,971,43674,1,0
9514,Mike,Brown,2015,,,STEM,890,126689,0,0
9515,Mike,Williams,2016,,,Non-STEM,1371,35099,1,1
9516,Mike,Jones,2012,,2013,Non-STEM,954,27119,1,0
9517,Jane,Miller,2016,,,Non-STEM,895,74684,0,0
9518,Tom,Miller,2021,,,STEM,805,69075,0,1
9519,Mike,Williams,2012,,2014,STEM,672,52229,1,1
9520,Mike,Johnson,2013,,,Non-STEM,1130,28671,1,1
9521,Jane,Smith,2021,,,Non-STEM,975,102941,0,1
9522,Tom,Johnson,2005,,,Non-STEM,1322,32896,1,1
9523,Alice,Williams,2011,,,STEM,879,49315,1,0
9524,Jane,Jones,2020,,2023,STEM,978,64831,0,1
9525,Sara,Miller,2004,,,Non-STEM,899,131687,0,0
9526,John,Brown,2007,,2009,STEM,938,104721,0,0
9527,Mike,Jones,2008,,,Non-STEM,848,82733,0,1
9528,John,Jones,2020,,,STEM,1177,146641,0,0
9529,Mike,Miller,2005,,,Non-STEM,1173,127963,0,1
9530,Tom,Jones,2021,,,STEM,1216,93306,0,1
9531,Sara,Jones,2021,,,STEM,1072,55766,1,1
9532,Jane,Smith,2001,,,STEM,673,68573,0,0
9533,Tom,Johnson,2018,,,STEM,701,67757,0,1
9534,Tom,Jones,2017,,,Non-STEM,1032,122132,0,1
9535,Jane,Brown,2018,,2020,STEM,1133,127147,0,0
9536,Alice,Brown,2017,,,STEM,1279,106524,0,1
9537,Tom,Smith,2013,,,Non-STEM,965,90621,0,1
9538,Sara,Brown,2016,,2017,Non-STEM,1281,72409,0,1
9539,Jane,Brown,2002,,,STEM,1051,20492,1,0
9540,Sara,Smith,2019,,,STEM,1431,130491,0,0
9541,John,Johnson,2006,,,Non-STEM,779,89734,0,0
9542,Tom,Smith,2009,,,Non-STEM,1321,96654,0,0
9543,Mike,Williams,2023,,,Non-STEM,746,125821,0,0
9544,Jane,Miller,2006,,,STEM,898,98339,0,0
9545,Tom,Miller,2019,,,STEM,1108,73695,0,1
9546,Alice,Jones,2019,,2020,STEM,1002,40857,1,0
9547,Mike,Williams,2009,,,Non-STEM,727,86488,0,1
9548,Alice,Jones,2002,,,STEM,995,66807,0,1
9549,John,Smith,2018,,,Non-STEM,1167,68309,0,1
9550,Alice,Jones,2007,,,STEM,651,82126,0,1
9551,John,Brown,2019,,2022,STEM,1020,69423,0,1
9552,Tom,Miller,2011,,,Non-STEM,1013,70442,0,1
9553,Jane,Johnson,2001,,,STEM,1370,105259,0,1
9554,Jane,Jones,2009,,2011,STEM,1051,35547,1,1
9555,Sara,Miller,2006,,2008,Non-STEM,849,111491,0,0
9556,Mike,Brown,2007,,,Non-STEM,1089,95966,0,1
9557,Jane,Smith,2009,,,Non-STEM,723,125689,0,1
9558,Jane,Johnson,2022,,2025,STEM,1166,113958,0,1
9559,Sara,Jones,2008,,2011,STEM,1013,93602,0,1
9560,John,Jones,2019,,2020,STEM,1103,53335,1,0
9561,Alice,Johnson,2012,,,STEM,890,107963,0,0
